Red Universitaria de Observatorios Atmosfericos (RUOA)
Meteorological Station Temixco (tmix), Morelos
Lat 18.8405 N, Lon 99.2362 W, Alt 1253 masl
Time UTC-6h
Meteorological data
 
TIMESTAMP,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,Rain_Tot,Press_Avg,Rad_Avg
yyyy-mm-dd HH:MM:SS,°C,%,m/s,m/s,deg,mm,hPa,W/m^2
2022-08-01 00:00:00,19.06,91.3,2.571,4.7,325.4,0.9,878.77,-0.748
2022-08-01 01:00:00,19.48,90.36,0.448,1.775,356.2,0.0,878.776,-0.55
2022-08-01 02:00:00,19.16,92.27,1.399,2.45,320.0,0.0,878.898,-0.141
2022-08-01 03:00:00,19.22,89.81,1.593,2.675,278.9,0.0,878.585,-0.209
2022-08-01 04:00:00,18.87,94.3,1.172,2.6,143.1,0.8,878.562,-0.352
2022-08-01 05:00:00,18.23,96.28,0.782,1.925,41.5,0.0,878.786,-0.325
2022-08-01 06:00:00,18.73,94.63,0.129,1.4,350.0,0.1,879.014,-0.681
2022-08-01 07:00:00,18.66,96.92,0.308,1.55,328.5,0.0,878.995,22.789
2022-08-01 08:00:00,19.47,89.77,0.284,1.4,337.3,0.0,879.2,160.466
2022-08-01 09:00:00,20.94,78.93,0.522,2.45,309.1,0.0,879.108,414.273
2022-08-01 10:00:00,21.67,78.33,1.959,4.025,157.8,0.0,879.209,665.408
2022-08-01 11:00:00,23.06,69.01,1.437,3.125,166.8,0.0,879.229,835.468
2022-08-01 12:00:00,24.8,59.67,1.745,3.575,207.4,0.0,878.852,980.475
2022-08-01 13:00:00,25.79,53.87,2.069,5.0,180.7,0.0,878.289,934.953
2022-08-01 14:00:00,26.97,49.21,1.826,4.175,177.2,0.0,877.363,954.367
2022-08-01 15:00:00,27.93,45.95,1.953,4.4,277.9,0.0,876.286,885.785
2022-08-01 16:00:00,27.36,46.67,2.372,9.43,139.5,0.0,875.424,351.003
2022-08-01 17:00:00,23.88,56.89,3.813,8.45,347.9,0.0,875.157,126.22
2022-08-01 18:00:00,23.68,60.06,1.26,4.7,298.4,0.0,875.293,50.595
2022-08-01 19:00:00,23.1,64.45,2.83,7.1,241.5,0.0,875.638,29.93
2022-08-01 20:00:00,21.08,72.11,3.342,6.05,188.8,0.0,877.286,0.359
2022-08-01 21:00:00,20.04,79.7,2.162,5.0,315.0,0.0,877.996,-0.905
2022-08-01 22:00:00,20.5,75.55,1.287,3.65,0.7,0.0,877.93,-0.927
2022-08-01 23:00:00,20.03,80.28,1.214,2.15,319.7,0.0,878.495,-0.976
2022-08-02 00:00:00,19.4,83.79,1.575,3.8,293.2,0.0,879.174,-0.928
2022-08-02 01:00:00,19.05,86.84,0.423,1.925,23.5,0.0,879.298,-1.118
2022-08-02 02:00:00,18.61,89.39,0.914,2.375,285.7,0.0,878.589,-1.07
2022-08-02 03:00:00,18.07,89.54,1.051,2.6,319.6,0.0,878.119,-1.131
2022-08-02 04:00:00,17.9,90.68,0.981,1.775,337.9,0.0,877.976,-0.762
2022-08-02 05:00:00,18.36,88.12,0.256,1.55,356.6,0.0,878.159,-0.602
2022-08-02 06:00:00,18.38,90.06,0.95,1.625,302.2,0.0,878.42,-0.588
2022-08-02 07:00:00,18.43,89.7,0.5,1.4,335.7,0.0,878.834,9.387
2022-08-02 08:00:00,19.25,83.47,0.412,1.625,316.6,0.0,879.493,93.844
2022-08-02 09:00:00,20.69,76.28,0.331,1.625,55.1,0.0,879.781,338.467
2022-08-02 10:00:00,22.73,64.61,1.718,3.65,201.3,0.0,879.83,671.827
